x_coord,y_coord
76.7622351,30.720242
76.7684781,30.7202797
76.7701688,30.7203176
76.7635692,30.7203284
76.7597491,30.7203273
76.7625338,30.7204256
76.7612265,30.7203794
76.7595062,30.7206153
76.7706567,30.7206189
76.7603396,30.7207158
76.7618121,30.7207459
76.7632349,30.7208565
76.7696381,30.7209375
76.7601184,30.7209823
76.7607536,30.7209669
76.7713388,30.7210401
76.7622511,30.7210209
76.7728526,30.7212233
76.7701174,30.7212595
76.7613309,30.7213169
76.7628127,30.7213728
76.7721438,30.7215501
76.7654025,30.7216059
76.7617666,30.7215812
76.7637934,30.7217084
76.7706652,30.7217907
76.761524,30.7218687
76.7621573,30.7221733
76.7714746,30.7223265
76.7639983,30.7213019
76.7647852,30.7223358
76.7625354,30.7225882
76.7627985,30.7227643
76.7624531,30.7226535
76.7628776,30.7228159
76.7674819,30.7229195
76.7627419,30.7228412
76.7628214,30.722888
76.7634885,30.7232142
76.769329,30.7233685
76.7705227,30.723453
76.7669116,30.723681
76.7689397,30.7238403
76.7683306,30.7245786
76.7660864,30.7247122
76.7691393,30.7250902
76.7689063,30.7256215
76.7690075,30.7256799
76.7672194,30.7255664
76.7671751,30.7256341
76.7670977,30.7257338
76.7677349,30.7258417
76.7679823,30.7266307
76.7691378,30.7267363
76.7690605,30.7268332
76.7676506,30.7271082
76.7679367,30.7269592
76.7580385,30.7198981
76.7572831,30.7200965
76.75708,30.7203705
76.7566822,30.7208388
76.7562029,30.7214137
76.7556701,30.7220328
76.7598302,30.7220643
76.7576091,30.7222752
76.7619695,30.7223677
76.7594331,30.7225153
76.7551575,30.7226653
76.7571982,30.7229579
76.7614252,30.7230501
76.7589414,30.7230892
76.7630388,30.7231377
76.7542365,30.7232018
76.7610385,30.7235185
76.7585874,30.7235193
76.7548854,30.7235957
76.7539006,30.7236108
76.7599456,30.7237185
76.7631045,30.7237596
76.7629542,30.7239409
76.7582433,30.7239112
76.7535391,30.7240196
76.7545407,30.7240072
76.7595896,30.7241579
76.7607812,30.7241742
76.7626694,30.7242845
76.7579054,30.7243137
76.7560769,30.7243192
76.759775,30.7244575
76.7541942,30.7244292
76.7531821,30.7244465
76.7638365,30.7244987
76.7592635,30.7245361
76.7614053,30.7245624
76.7624063,30.7246019
76.7632361,30.7246335
76.7595926,30.7246851
76.7607127,30.7246456
76.7557024,30.7247492
76.7635621,30.7248343
76.7538402,30.7248497
76.7602337,30.7248555
76.752859,30.724879
76.7601253,30.7249875
76.7629699,30.7249464
76.7620637,30.7250151
76.7633037,30.7251504
76.7553529,30.7251793
76.7598846,30.725281
76.7535004,30.7252619
76.7524955,30.725285
76.7609755,30.7253044
76.7618052,30.7253298
76.7629525,30.72558
76.755284,30.7256403
76.7531276,30.7256747
76.7658573,30.7257677
76.7553585,30.7257691
76.752411,30.7258661
76.7612505,30.7259985
76.766831,30.726056
76.765593,30.726085
76.7610381,30.7262524
76.754991,30.726212
76.752288,30.7263099
76.7643607,30.7263275
76.7653365,30.726393
76.7619137,30.7263909
76.758829,30.7265676
76.7567223,30.7266325
76.764094,30.7266368
76.7603131,30.7267683
76.7650359,30.7267546
76.7637202,30.7269169
76.7602148,30.7268859
76.7601524,30.7269605
76.7647716,30.7270723
76.7563718,30.7270677
76.751572,30.7271552
76.7634234,30.7272576
76.7644986,30.7273993
76.7588552,30.7273709
76.753318,30.7274818
76.7597191,30.7274786
76.7560259,30.7274834
76.763146,30.7276042
76.7611359,30.7275727
76.7642069,30.7277494
76.751043,30.7277897
76.7594816,30.7277627
76.7556766,30.7278929
76.7628748,30.7279498
76.7508526,30.7280189
76.7528791,30.7280158
76.7639284,30.7280838
76.7591831,30.7281255
76.7607008,30.7281052
76.7571416,30.7281632
76.7593191,30.7282115
76.7650262,30.7282637
76.7635358,30.7283743
76.7497653,30.728348
76.749831,30.7284142
76.762506,30.7283994
76.7647577,30.7285922
76.7550514,30.7285298
76.7567723,30.7285815
76.752386,30.7286164
76.7626088,30.7286897
76.7601685,30.728743
76.7589132,30.7287008
76.7644734,30.7289399
76.7630485,30.7289558
76.7587402,30.728905
76.7562212,30.7290299
76.7577107,30.7290834
76.7619771,30.729071
76.7545763,30.7290657
76.7634295,30.7291864
76.7532919,30.7291881
76.7560943,30.7291896
76.7597677,30.7292272
76.7574163,30.7293174
76.7572559,30.7293263
76.7611831,30.7293572
76.7575445,30.7294032
76.7571346,30.7294392
76.7626085,30.7294808
76.7595872,30.7294408
76.7640104,30.7295379
76.7575728,30.7295531
76.7571446,30.7296048
76.7615858,30.7296591
76.7574686,30.7296773
76.7540567,30.7296838
76.7572854,30.7296998
76.7629747,30.7297194
76.7556633,30.72974
76.7593255,30.7297459
76.7607737,30.7298475
76.7521738,30.7299248
76.7569942,30.7299342
76.7573196,30.7299188
76.7621625,30.730013
76.7591375,30.7299759
76.7635271,30.7300607
76.7579289,30.7301377
76.7605622,30.7301092
76.7625312,30.7302392
76.7578452,30.7302434
76.7568898,30.7303212
76.7551759,30.7303229
76.7603455,30.730356
76.761784,30.7304705
76.7630921,30.7305834
76.7601633,30.7305672
76.7555297,30.7305574
76.7574725,30.7306903
76.7565394,30.7307193
76.7615817,30.7307204
76.7574222,30.7307507
76.7589808,30.7309447
76.7613337,30.7309991
76.7571258,30.73111
76.7628165,30.7311072
76.7611705,30.7311912
76.7482783,30.7312346
76.7568538,30.7314316
76.7585429,30.7314453
76.7501764,30.7315186
76.762389,30.7316466
76.7507723,30.7317721
76.7603485,30.7317894
76.7622185,30.7318405
76.7579334,30.7321415
76.7496791,30.7321018
76.7599168,30.7322967
76.7634882,30.7324147
76.7629947,30.7325177
76.7519887,30.7326
76.7630245,30.7327169
76.7492042,30.7326618
76.7627857,30.732755
76.7632833,30.7328904
76.7626361,30.7329178
76.7633091,30.7330384
76.7468962,30.7329878
76.7592841,30.7330494
76.7626402,30.733121
76.7611729,30.7330751
76.7631499,30.7332657
76.7514597,30.733204
76.753119,30.7332784
76.7629333,30.7333104
76.7483971,30.7332867
76.7597391,30.7333369
76.7636068,30.7333488
76.7635497,30.7334179
76.7624507,30.7334837
76.7465238,30.7334388
76.7625842,30.7335669
76.762337,30.7336319
76.7531994,30.7337256
76.7480473,30.7337108
76.7605689,30.7338148
76.7509941,30.7337731
76.7494566,30.7339523
76.7525905,30.733904
76.7528492,30.7341491
76.7476724,30.7341504
76.7487869,30.7341755
76.746651,30.7341866
76.7593299,30.7342647
76.7492554,30.7342029
76.754742,30.7342807
76.76014,30.7343404
76.7458287,30.7343197
76.7537712,30.7343865
76.75025,30.7344508
76.7496397,30.7344485
76.7534607,30.7345191
76.752539,30.7345243
76.7613038,30.7345912
76.7473075,30.7345827
76.752274,30.7348389
76.7543594,30.7347493
76.750044,30.7347068
76.7534473,30.7347644
76.761416,30.73483
76.7487032,30.7347871
76.7531388,30.7349025
76.7558479,30.7349878
76.7541716,30.734975
76.7469654,30.7350187
76.7491269,30.7350517
76.7529501,30.7351272
76.7540366,30.7351378
76.7471638,30.7351407
76.7502516,30.7351871
76.7523021,30.7352707
76.7610429,30.7352966
76.7522454,30.7353164
76.7482681,30.7352882
76.7518538,30.7353691
76.7495358,30.735305
76.7526142,30.7354664
76.7486122,30.735426
76.7525657,30.735517
76.7527055,30.7355237
76.747711,30.7355011
76.7526596,30.7355767
76.7536881,30.73554
76.7467882,30.7355758
76.7530391,30.735733
76.7552939,30.7356771
76.7571585,30.7357727
76.7529621,30.7357635
76.7491551,30.7357658
76.7482789,30.7358077
76.7523218,30.7358916
76.7492616,30.7358324
76.751397,30.7358981
76.7525595,30.7359254
76.7575352,30.7359983
76.7445231,30.7360237
76.7495691,30.7360248
76.7463827,30.7360438
76.7496934,30.7361026
76.752841,30.7360906
76.744452,30.7361192
76.7479761,30.7361573
76.758822,30.7361899
76.7471993,30.7361271
76.7489437,30.736226
76.7519826,30.7363058
76.7548166,30.7362491
76.7469411,30.7364015
76.7565744,30.7364782
76.7493589,30.7364872
76.7524308,30.7365829
76.7584859,30.7365876
76.7535561,30.7365262
76.7486576,30.7365812
76.7526891,30.7366384
76.750693,30.7367282
76.7507278,30.7367499
76.7608882,30.7352034
76.7444876,30.7368028
76.7518757,30.73678
76.7455484,30.7367964
76.7490612,30.7368322
76.7434721,30.7368343
76.7483684,30.7369473
76.7532023,30.7369448
76.7521355,30.7369372
76.7437543,30.7370031
76.7459389,30.7370376
76.7560871,30.7370475
76.7513138,30.7371166
76.7487583,30.7371901
76.7545305,30.7371211
76.745184,30.737239
76.7462627,30.7372245
76.7578903,30.7373015
76.7432162,30.7373216
76.7442844,30.7373325
76.7528434,30.7373656
76.7541856,30.7375411
76.7551999,30.7375308
76.7448414,30.7376785
76.7483295,30.7377537
76.7439296,30.7377623
76.7524487,30.7378269
76.7452366,30.7379241
76.7548541,30.7379589
76.7538303,30.737969
76.7435353,30.7382311
76.7447909,30.7382944
76.7458699,30.7383175
76.7433833,30.7384158
76.7428336,30.7383872
76.7544961,30.7384036
76.7534357,30.7384403
76.7567715,30.738485
76.7463369,30.7386077
76.7582885,30.7387079
76.7475719,30.7386618
76.7580497,30.738746
76.7539444,30.7387628
76.7585473,30.7388814
76.7579001,30.7389088
76.7578813,30.7389808
76.7564154,30.7389085
76.7480655,30.7389798
76.7545223,30.7391063
76.7585518,30.7391151
76.7459773,30.73906
76.7579294,30.7391561
76.7451319,30.7392147
76.7582733,30.7393009
76.7486076,30.7393291
76.7560554,30.7393613
76.754076,30.7394472
76.7476909,30.7394489
76.7456065,30.739507
76.7556756,30.7398123
76.7473452,30.7398775
76.7537117,30.7398762
76.7494597,30.7398734
76.7573651,30.74003
76.7559388,30.740078
76.7498476,30.7401193
76.7535021,30.7401257
76.7553169,30.7402378
76.746957,30.7403389
76.7501954,30.7403348
76.7567512,30.7405567
76.7504926,30.7405298
76.7529576,30.7407832
76.7530602,30.7408526
76.7548964,30.7409994
76.7501214,30.7409909
76.7484505,30.7411117
76.7550752,30.7411114
76.7552302,30.7412086
76.753719,30.7412082
76.7483476,30.7413075
76.7480975,30.741412
76.7479062,30.7414371
76.7497613,30.7414124
76.7482257,30.7414977
76.7477984,30.7415758
76.748254,30.7416477
76.7534076,30.7415867
76.7478258,30.7416994
76.7543803,30.7416271
76.75609,30.7417473
76.748102,30.7417911
76.7479666,30.7417944
76.7523348,30.7417142
76.7514007,30.7417985
76.7493907,30.7418528
76.7540772,30.7419836
76.7529903,30.7421003
76.75199,30.742146
76.7544165,30.7421848
76.7510446,30.7422205
76.7506661,30.7426672
76.7539814,30.7427038
76.753339,30.7429646
76.7536288,30.7431452
76.7529574,30.7433999
76.7525755,30.743857
76.7530172,30.7446463
76.7537038,30.7447868
76.7534195,30.7448321
76.753902,30.7448999
76.7532713,30.7450424
76.7539488,30.7451867
76.7533299,30.7452505
76.7537938,30.7453337
76.7535844,30.7453806
76.7530532,30.7456822
76.7491924,30.7512251
76.749263,30.751272
76.7424101,30.7386201
76.7431833,30.7388305
76.7420931,30.7388137
76.7430448,30.7390014
76.743795,30.7391664
76.7418374,30.7392016
76.7428215,30.7392769
76.743615,30.7393869
76.7415961,30.7394775
76.7425191,30.7396499
76.7418462,30.739635
76.7433736,30.7396843
76.7423012,30.7399216
76.7423803,30.7399729
76.7438728,30.739986
76.7415079,30.7400645
76.7411457,30.7401548
76.7413428,30.7402781
76.7428682,30.7402787
76.7443831,30.7402944
76.7451416,30.7403307
76.7415047,30.7403794
76.7420457,30.7403914
76.7408717,30.7404939
76.7433655,30.740592
76.7418646,30.7406045
76.7449103,30.740613
76.7425098,30.7406959
76.7412246,30.7407176
76.7435651,30.7407177
76.7463807,30.7408211
76.7458353,30.7407596
76.7438566,30.7409013
76.7423456,30.7409054
76.7416833,30.7410084
76.7462321,30.741005
76.7469486,30.7411465
76.7432061,30.7411377
76.7443743,30.7412273
76.7420627,30.7412489
76.7406679,30.7413776
76.7413953,30.7413665
76.7424833,30.7415155
76.7450696,30.7416653
76.7400439,30.741695
76.7411501,30.7416763
76.7427606,30.7416913
76.7439203,30.7417757
76.7430028,30.7418448
76.7455326,30.7418409
76.7421864,30.7418617
76.7404559,30.7419459
76.7396352,30.7420821
76.7446098,30.7422115
76.7419345,30.7421622
76.7426889,30.7422049
76.743563,30.7421827
76.7399053,30.7422435
76.7401108,30.7423688
76.744994,30.7424543
76.742456,30.7424853
76.743253,30.7425512
76.744169,30.742562
76.7392656,30.7426336
76.7406044,30.7426699
76.7455729,30.7428201
76.7394798,30.7427589
76.7408569,30.7428239
76.7446507,30.7428636
76.7396853,30.7428842
76.7438657,30.7429274
76.7420524,30.7429502
76.749359,30.7429508
76.7459868,30.7430817
76.7399527,30.7430473
76.7401789,30.7431852
76.7443555,30.7432282
76.7415671,30.7432571
76.7388333,30.7432968
76.7479906,30.7433112
76.7417153,30.7433475
76.7404294,30.743338
76.7441984,30.743423
76.7465228,30.7434145
76.7402623,30.7435391
76.7386681,30.7435643
76.7392903,30.7435775
76.7394393,30.743669
76.7504655,30.743638
76.7492814,30.7437796
76.748717,30.743737
76.7395993,30.7437672
76.7390868,30.7438197
76.738461,30.7438742
76.7437413,30.7439325
76.7409708,30.7439742
76.747458,30.7439588
76.7399126,30.7439597
76.7491181,30.743972
76.7510639,30.7440097
76.7388496,30.7441112
76.7500956,30.7440819
76.7401508,30.7441059
76.7518686,30.7442199
76.7392784,30.7441532
76.7386506,30.7443522
76.7517527,30.7443577
76.7418663,30.7443365
76.7391492,30.7443086
76.7507484,30.7443832
76.7406211,30.7443948
76.7517122,30.7444124
76.7506881,30.7444616
76.7398299,30.7444919
76.7496665,30.744583
76.7388895,30.7446209
76.7423077,30.7445978
76.7485646,30.7446536
76.751215,30.7446689
76.7523616,30.7447295
76.7397007,30.7446473
76.7411385,30.7447126
76.751399,30.7447815
76.7427364,30.7448494
76.7414133,30.7448814
76.7409899,30.7448888
76.7515705,30.7448864
76.750268,30.7449531
76.740171,30.7449361
76.7429505,30.7449648
76.7492753,30.7450795
76.7417466,30.7450861
76.7418493,30.7451491
76.7520518,30.745181
76.7507443,30.7452461
76.7423858,30.745271
76.7433702,30.7451932
76.7415981,30.7452623
76.7406884,30.7452539
76.7510147,30.7454125
76.7510994,30.7454645
76.7436651,30.745372
76.7422716,30.7454085
76.7498291,30.7454771
76.7459287,30.7454465
76.7414167,30.7454861
76.7420914,30.7456252
76.7439686,30.7455388
76.7429947,30.7456449
76.7412965,30.7456274
76.7516146,30.7457816
76.7496776,30.7458048
76.7464418,30.7457689
76.7506692,30.7458291
76.7419417,30.7458085
76.7532693,30.7457421
76.7427002,30.7459991
76.7418215,30.7459498
76.7446224,30.7459281
76.7512961,30.7462302
76.7461037,30.7461751
76.7503618,30.7461965
76.7493772,30.7462424
76.7424303,30.7463237
76.7452199,30.7463094
76.7478809,30.7465676
76.7510287,30.7466158
76.7457308,30.7466291
76.7490132,30.7466934
76.7447529,30.7468669
76.748349,30.7468594
76.7461628,30.7468898
76.7494959,30.7469931
76.7474967,30.7470332
76.7507117,30.7470524
76.7486954,30.747046
76.7452671,30.7471817
76.7453422,30.7472277
76.745822,30.7472933
76.7499932,30.7473019
76.7467556,30.7472535
76.7484772,30.7473378
76.748649,30.7474466
76.745697,30.747445
76.7433028,30.7475576
76.7471428,30.7474902
76.7503762,30.7475397
76.747687,30.7476628
76.7455428,30.7476347
76.7489499,30.7476347
76.7464135,30.747656
76.7492419,30.7478172
76.7448589,30.7478265
76.7462662,30.7478292
76.7494466,30.7479453
76.7461271,30.7479928
76.7465692,30.7480143
76.7452138,30.7480438
76.7512423,30.7480775
76.7498369,30.7481892
76.7462768,30.748367
76.7488959,30.7482268
76.7471483,30.7483689
76.7457822,30.7483986
76.7477746,30.7484625
76.7461016,30.7485874
76.7476035,30.7486476
76.7468559,30.7487216
76.7459747,30.7487314
76.7494935,30.7485972
76.7483728,30.7488408
76.7458009,30.748941
76.7465538,30.749086
76.7489668,30.7492165
76.747103,30.7492505
76.7463911,30.7492822
76.7477094,30.7496299
76.7483067,30.7500036
76.7500293,30.7504974
76.7496249,30.7506156
76.7497124,30.7506506
76.7739751,30.7393684
76.7746678,30.7394825
76.7747904,30.7398045
76.7737014,30.7398094
76.7737737,30.7400258
76.7745755,30.7401551
76.7741983,30.7402505
76.7714273,30.7430898
76.7713177,30.7432015
76.7715491,30.7431792
76.7713264,30.7432294
76.771495,30.7432746
76.7714202,30.7432892
76.7693499,30.7455151
76.7691112,30.7455537
76.7695953,30.7456649
76.7689604,30.7457159
76.7696263,30.7458903
76.7690143,30.7459919
76.7694752,30.746064
76.7692041,30.7460999
76.7520647,30.7476806
76.7522532,30.7482606
76.7531699,30.7483591
76.7514694,30.7485067
76.7518827,30.7487365
76.7537534,30.7487174
76.7542041,30.7489941
76.7524939,30.7492367
76.7546552,30.7492711
76.7530394,30.7495802
76.7553155,30.7496765
76.7534848,30.7498607
76.7519899,30.7498278
76.7539271,30.7501393
76.752546,30.7501779
76.7529902,30.7504577
76.7534287,30.7507338
76.7538691,30.7510111
76.7517373,30.751154
76.7540964,30.7511543
76.7521851,30.7514265
76.750701,30.7514211
76.7640785,30.751516
76.7646367,30.7515882
76.7643446,30.7516149
76.7640172,30.7516198
76.7526232,30.7516931
76.7648418,30.7517492
76.7641938,30.7517765
76.7512416,30.7517535
76.7648595,30.7519508
76.7503034,30.7519149
76.7530743,30.7519677
76.7642244,30.7520237
76.7516867,30.7520271
76.7533073,30.7521095
76.7647084,30.7521249
76.7644916,30.7521691
76.7559221,30.752304
76.7521194,30.7522932
76.7525728,30.752572
76.7515831,30.7527056
76.7528035,30.7527138
76.7551543,30.7532335
76.753002,30.7535822
76.7546238,30.7538331
76.7590662,30.753942
76.7576814,30.7542346
76.754223,30.7543367
76.7597871,30.7543945
76.7493276,30.7544197
76.758409,30.7546957
76.7605584,30.7548787
76.7622986,30.7549022
76.7591419,30.7551602
76.759915,30.7556501
76.7584461,30.7559916
76.7509175,30.7560695
76.7606495,30.7561157
76.752539,30.7563471
76.7592294,30.7564783
76.7599552,30.7569293
76.7585295,30.7569975
76.7602443,30.757109
76.7600171,30.7579166
76.743806,30.7582035
76.7572951,30.7620181
76.7550251,30.7650715
76.7582801,30.7403037
76.758508,30.7404428
76.7590084,30.7407438
76.7581356,30.7409037
76.7577544,30.7409483
76.7579916,30.7410915
76.7598847,30.7412319
76.7586328,30.7412061
76.7582343,30.7412381
76.7584767,30.7413844
76.7603519,30.7414922
76.7591418,30.7415172
76.7587247,30.7415341
76.7590012,30.741701
76.7571418,30.7417043
76.7561719,30.7417971
76.7601095,30.7418068
76.7576154,30.7419956
76.7583942,30.7419899
76.7567678,30.742143
76.7598045,30.7421846
76.7567928,30.7423238
76.7588066,30.7422402
76.7582106,30.7422485
76.7581464,30.7423222
76.7614635,30.7426138
76.7594123,30.7426451
76.7578106,30.7427081
76.7606804,30.7427248
76.7575791,30.7429741
76.7611412,30.7430088
76.7607957,30.7434322
76.7600743,30.7434728
76.7571808,30.7437369
76.7612445,30.7437093
76.7624824,30.7438358
76.7604181,30.7438513
76.763279,30.7439673
76.7632369,30.7440179
76.7626845,30.7439604
76.7568391,30.7441328
76.7631011,30.7441761
76.7608847,30.7441464
76.7621428,30.744264
76.7551444,30.7443321
76.7573574,30.7444522
76.7564508,30.74456
76.7597844,30.7445927
76.7635855,30.7445379
76.7604975,30.7446186
76.7578145,30.7447338
76.7557663,30.7447165
76.7617448,30.7447014
76.7548245,30.744721
76.7603068,30.7448503
76.7580072,30.7448525
76.7639909,30.7447851
76.7651399,30.7450897
76.7584392,30.7451187
76.7623222,30.7450834
76.7554342,30.7450845
76.7544656,30.7451661
76.7567357,30.7452062
76.7649179,30.7453502
76.7628316,30.7453773
76.7581357,30.7454792
76.7635468,30.745449
76.7601508,30.7455645
76.7571985,30.7454859
76.764018,30.745496
76.7593434,30.7456824
76.7573751,30.7455926
76.7563426,30.7456444
76.7633637,30.7456841
76.7645053,30.7458254
76.7624738,30.7458291
76.7598151,30.7459657
76.7578163,30.7458587
76.7568262,30.745942
76.7590573,30.7460284
76.7657687,30.746136
76.7560148,30.7460241
76.7602737,30.7461914
76.7669739,30.7462564
76.756513,30.74633
76.7574223,30.7463287
76.7633625,30.7463722
76.7607764,30.7464914
76.7587371,30.7464157
76.7566848,30.7464355
76.7599071,30.7466441
76.7666217,30.7466671
76.7638261,30.7466556
76.7592027,30.7466971
76.7571109,30.746697
76.7651502,30.7468509
76.7683025,30.7470377
76.7603975,30.7469474
76.7663463,30.7469882
76.7583477,30.74689
76.7596778,30.7469934
76.7601387,30.7472977
76.7580352,30.7472645
76.7644646,30.7476524
76.7606161,30.7475882
76.7626493,30.7477345
76.7675403,30.7477494
76.7587121,30.7481926
76.7652662,30.7482478
76.7586492,30.7482668
76.7615978,30.748229
76.7639707,30.7484319
76.7655438,30.7484468
76.7620288,30.7485028
76.761258,30.7486037
76.7605113,30.7486797
76.7624086,30.7487446
76.7609648,30.7489572
76.7662996,30.7489888
76.7649605,30.7490169
76.7620955,30.7491155
76.7666048,30.7492075
76.7618011,30.7494688
76.7658401,30.749545
76.7645178,30.7495494
76.7640999,30.750052
76.765405,30.7500718
76.764991,30.7505728
76.7636463,30.7505977
76.773639,30.720875
76.7743064,30.7210029
76.7741876,30.7210686
76.7727149,30.7211335
76.7627838,30.7336281
76.7631055,30.7340722
76.7635331,30.7343462
76.7649885,30.7345165
76.7653651,30.7347841
76.7645625,30.7350137
76.7657954,30.7350518
76.7649539,30.7352666
76.7661748,30.7352684
76.7619233,30.7354855
76.7653667,30.7355333
76.7666334,30.7355385
76.7655505,30.7356521
76.7670807,30.735777
76.7657427,30.7357774
76.7677452,30.7359077
76.7659555,30.7359138
76.767687,30.7359779
76.7661797,30.7360634
76.7605843,30.7360727
76.7658099,30.7360838
76.7607697,30.7361847
76.7674722,30.736237
76.7666099,30.7363366
76.7611337,30.7364046
76.7664817,30.7364889
76.765424,30.7365341
76.7680501,30.7365999
76.7657867,30.7367513
76.7607805,30.7368377
76.7661025,30.7369395
76.7677396,30.7369653
76.7606365,30.7370143
76.7629595,30.7369847
76.7653996,30.7372067
76.7691235,30.737274
76.7666799,30.7372846
76.7626382,30.7373134
76.7674234,30.7373372
76.7660052,30.737369
76.762518,30.7374885
76.7667592,30.7377498
76.7688129,30.7376393
76.7642229,30.7376811
76.7670629,30.7377741
76.7656632,30.7378148
76.7692068,30.7378867
76.7647363,30.7379871
76.7704941,30.7381348
76.7597507,30.7381554
76.7627377,30.7381874
76.7688907,30.7382586
76.7652551,30.7382968
76.7709523,30.7384225
76.7655173,30.7384531
76.7631577,30.7384512
76.7643508,30.7384457
76.7701836,30.7385001
76.7642405,30.7385703
76.7595721,30.7386154
76.7609423,30.7386163
76.7604488,30.7385821
76.7685323,30.7386802
76.7653055,30.7387027
76.7714363,30.7387265
76.7660814,30.7387898
76.7640308,30.7388167
76.7628582,30.7388008
76.7698674,30.738872
76.7592138,30.7388806
76.7593127,30.7389388
76.7601304,30.7389616
76.7651183,30.7389277
76.7639312,30.738937
76.7659588,30.7389238
76.7711214,30.7390969
76.7681762,30.7390991
76.7604821,30.7391801
76.7637236,30.7391784
76.7625389,30.7391777
76.7695851,30.7392041
76.7684463,30.7392688
76.7694684,30.7392681
76.7647983,30.7392987
76.7636317,30.7392866
76.7665281,30.7392813
76.7725126,30.7394024
76.7708069,30.7394669
76.7602354,30.7394823
76.7700209,30.7394777
76.7700433,30.7394918
76.762229,30.7395437
76.7611313,30.7395801
76.7681305,30.7396402
76.7644911,30.7396604
76.7691123,30.739687
76.7633124,30.7396635
76.7614051,30.7397521
76.7721955,30.7397715
76.7661258,30.7397661
76.7643992,30.7397685
76.7599683,30.7398095
76.7705273,30.7397958
76.7695957,30.7399756
76.7618251,30.7400158
76.7687966,30.7400585
76.7677627,30.7400566
76.7718787,30.7401399
76.7640799,30.7401454
76.7728174,30.740162
76.7606634,30.7402311
76.7681993,30.7403308
76.7692236,30.7404085
76.7715893,30.7404626
76.76377,30.7405115
76.7684287,30.7404749
76.7725121,30.7405377
76.7604199,30.7405571
76.7646105,30.7405676
76.7685033,30.7405213
76.7673756,30.7405467
76.7672411,30.740701
76.7689051,30.7407741
76.7693455,30.741072
76.7618533,30.7408863
76.7651568,30.7409107
76.7722353,30.7408684
76.7676951,30.7409402
76.7633662,30.7409836
76.7680707,30.7409987
76.7724149,30.7409741
76.7648515,30.7412697
76.7639586,30.7413556
76.768986,30.7414906
76.7644932,30.7416913
76.7635144,30.7418924
76.7661185,30.7420654
76.7658589,30.7423363
76.7676549,30.7428051
76.7708757,30.7429119
76.7709362,30.7429397
76.7713585,30.743113
76.7623831,30.7432596
76.7623343,30.7433187
76.7694035,30.7270458
76.7676407,30.7272973
76.7677874,30.7273877
76.768266,30.7276825
76.7688029,30.7280132
76.7699309,30.7287408
76.7681739,30.7287449
76.7680291,30.7289133
76.7706731,30.7292195
76.7702835,30.7292262
76.769731,30.7292357
76.7691942,30.729245
76.7686107,30.7292551
76.7708102,30.7293079
76.7728438,30.7293472
76.7733693,30.7294952
76.7732963,30.7295913
76.7721518,30.7296584
76.7658689,30.729738
76.7697698,30.7299225
76.7692083,30.729934
76.7686463,30.7299451
76.7723513,30.7299239
76.7718993,30.7299762
76.7663599,30.730024
76.7724767,30.7300203
76.7717138,30.7301884
76.7681412,30.730327
76.7713225,30.7302858
76.7668478,30.7303081
76.7707327,30.7303378
76.7730128,30.7303588
76.7660546,30.7303957
76.7735495,30.7304643
76.7721466,30.7304326
76.7714097,30.730563
76.7665554,30.7306649
76.7733968,30.7306995
76.7726985,30.730764
76.7707703,30.7309505
76.7715133,30.7309556
76.7712292,30.7309691
76.7703066,30.7309694
76.7698299,30.7309888
76.7707728,30.7309907
76.7669805,30.7309989
76.7723749,30.7311581
76.7668076,30.7312064
76.7703369,30.7314531
76.7708173,30.7314427
76.7698584,30.7314945
76.7747586,30.7315351
76.7664703,30.7316112
76.7719928,30.7316097
76.7676603,30.731738
76.7648329,30.7318835
76.7669628,30.7319236
76.7744294,30.7319273
76.7655552,30.7319315
76.7727103,30.7318908
76.7725135,30.7319239
76.7727539,30.7320826
76.767323,30.7321504
76.7725901,30.732128
76.765342,30.7321869
76.7684752,30.7322452
76.7636116,30.7322595
76.7655439,30.7323073
76.7740988,30.7323213
76.7733458,30.7324489
76.7670283,30.7325115
76.7762703,30.7325806
76.7681399,30.7326463
76.768954,30.7326911
76.7730405,30.7327902
76.7801595,30.7328338
76.780236,30.7328761
76.7751732,30.7328835
76.775349,30.7328913
76.7754214,30.7329031
76.766403,30.7329371
76.7746172,30.7329452
76.7791812,30.7330113
76.7703955,30.7330021
76.7678568,30.7330001
76.779109,30.7330832
76.7662539,30.733117
76.7797687,30.7331288
76.7795732,30.7331493
76.7727182,30.7331659
76.7661891,30.7331951
76.7780686,30.7332742
76.7800275,30.7333023
76.7748787,30.7333317
76.7687267,30.7332317
76.7793687,30.7333595
76.7689151,30.7333411
76.7700525,30.7334248
76.7671612,30.7334173
76.7800449,30.7335037
76.7793844,30.7335329
76.7659063,30.7335363
76.7778359,30.7335448
76.7717668,30.7336003
76.7769489,30.7336342
76.7763082,30.7336473
76.7652383,30.7336682
76.7669466,30.7336748
76.7798941,30.7336776
76.7745513,30.7337213
76.7796775,30.7337223
76.7802986,30.7337598
76.7662903,30.7337728
76.7802572,30.7338159
76.7685039,30.7338311
76.7696778,30.7338869
76.7656089,30.7338881
76.7767245,30.7339028
76.7791867,30.7339408
76.7766838,30.7339516
76.7792541,30.7339761
76.7698491,30.7339993
76.7666701,30.7340066
76.7759912,30.7340268
76.7683362,30.7340378
76.7760705,30.7340764
76.7665927,30.7340996
76.7742208,30.7341146
76.7660012,30.7341209
76.7773171,30.7341481
76.7725909,30.7342219
