x_coord,y_coord
78.9336696,27.5851298
78.9344163,27.5846512
79.0652326,27.8407073
79.0706192,27.8405335
79.0652168,27.8411005
79.0658341,27.8413708
79.0651988,27.8414857
79.0664269,27.8418534
79.0706835,27.8337285
79.0769665,27.8319448
79.0831521,27.8315857
79.080243,27.8316087
79.0794961,27.8315996
79.0776867,27.8320771
79.0821639,27.8251716
79.0854611,27.8321785
79.0859761,27.8335678
79.0803683,27.8325095
79.0799612,27.8315947
79.0800808,27.8324086
79.0789608,27.8305805
79.0783024,27.8312478
79.078235,27.8320091
79.0718172,27.8383206
79.0858557,27.8322112
79.0860124,27.8326968
79.086539,27.8326314
79.086787,27.828632
79.092302,27.8219645
79.0925263,27.819798
79.092296,27.8214132
79.0917134,27.8215787
79.0917134,27.8223846
79.0899071,27.8241327
79.0873168,27.8212883
79.0827549,27.8250279
79.0829213,27.8255578
79.0829988,27.8262533
79.0778073,27.8320399
79.0782376,27.8325952
79.0945692,27.823816
79.094686,27.8235345
79.0961584,27.820288
79.0968688,27.8209408
79.0756887,27.8302191
79.0947735,27.8243867
79.0942467,27.8235381
79.095199,27.8235109
79.0947437,27.8235487
79.094864,27.824385
79.0963386,27.8236303
79.0952049,27.8242889
79.0967886,27.8206861
79.0954983,27.8214771
79.0767225,27.8292221
79.1136754,27.8231674
79.0896725,27.8239457
79.0890232,27.8239977
79.0761702,27.830967
79.0789559,27.8317628
79.0789944,27.8323448
79.075126,27.838049
79.0719671,27.8375194
79.0834965,27.8312181
79.0833358,27.8308583
79.0950626,27.822834
79.0957341,27.822712
79.096522,27.8235894
79.0961713,27.8228851
79.0947703,27.8249248
79.0953653,27.8246547
79.0946003,27.8238715
79.0943836,27.8242349
79.0942602,27.8250876
79.0949213,27.8261563
79.1086355,27.8259191
79.0723069,27.8258158
79.0913862,27.8212697
79.0857208,27.8327407
79.0819582,27.8264136
79.0829296,27.8258978
79.0827455,27.8257032
79.0855928,27.8271284
79.0846364,27.8271454
79.0850388,27.8270351
79.0852629,27.82666
78.8558469,27.608343
78.8618363,27.6041421
78.8646199,27.607056
78.8598405,27.5975444
78.8677322,27.6277516
78.8688633,27.6271906
78.8678703,27.6283878
78.8687212,27.6278249
78.8676788,27.6275052
78.8686967,27.6268482
78.8674987,27.6165753
78.8700502,27.6295963
78.8681443,27.6297555
78.8687468,27.6292972
78.8695444,27.6290345
78.8689572,27.6295532
78.8683235,27.6310214
78.8685194,27.6308668
78.8692432,27.6303972
78.8751134,27.6260166
78.8761046,27.6264905
78.868516,27.6323806
78.8693262,27.6317378
78.8695261,27.6315606
78.869719,27.630056
78.8697108,27.6308874
78.8698508,27.6311047
78.8688591,27.6329533
78.8690602,27.6327573
78.8695285,27.6323247
78.8700288,27.6317337
78.8712046,27.6308834
78.8690717,27.6319742
78.869932,27.6318626
78.8699785,27.6297168
78.8712803,27.6307322
78.8688342,27.6271893
78.8690178,27.6288891
78.8696473,27.6301254
78.869087,27.6296215
78.8691957,27.6308291
78.8695998,27.6314305
78.868873,27.6313138
78.8703294,27.63119
78.8707721,27.6302347
78.871193,27.6296943
78.8712298,27.6290961
78.8709621,27.6312097
78.8706157,27.6306281
78.8707557,27.629259
78.8703326,27.6299577
78.86953,27.6335169
78.8722763,27.6315061
78.8733831,27.6315122
78.8716359,27.6353912
78.8710617,27.6359438
78.8720149,27.6357256
78.8701968,27.6351795
78.8711059,27.6358998
78.8704675,27.6349322
78.8711732,27.6354828
78.869322,27.6361494
78.8699313,27.636583
78.8700171,27.6366471
78.8705378,27.6344169
78.8680406,27.63572
78.8687594,27.6353232
78.8689898,27.6356287
78.8694641,27.635972
78.8680444,27.6362205
78.8697399,27.6364537
78.8693297,27.6369016
78.8721572,27.6329992
78.871515,27.6325926
78.8709428,27.6324047
78.8732607,27.6330584
78.8722685,27.633871
78.8721802,27.6351425
78.8729956,27.6354875
78.8707925,27.6337294
78.8735313,27.6370115
78.8743219,27.6360486
78.8703118,27.6342164
78.8682383,27.6352549
78.8687928,27.6328958
78.8678145,27.6337912
78.8689624,27.6330401
78.8681257,27.6338767
78.8693811,27.6333918
78.8680774,27.6350411
78.8696071,27.6335861
78.8685034,27.6343673
78.8707963,27.6346462
78.8677945,27.6382061
78.8696606,27.6370254
78.8703815,27.6358809
78.8717309,27.6360848
78.8750813,27.6407064
78.8753752,27.6409131
78.8767925,27.6420687
78.8757266,27.6431157
78.877209,27.6429077
78.877018,27.6424654
78.8883097,27.6558716
78.9030742,27.653115
78.8963135,27.6588334
78.8969886,27.6585834
78.9086998,27.6632267
78.908153,27.6628756
78.9028294,27.6568901
78.8568708,27.6100061
78.8547696,27.6109304
78.8549329,27.6110436
78.8545475,27.6114078
78.8540594,27.6119378
78.858749,27.6130565
78.8464446,27.6191818
78.8409354,27.6256668
78.8535102,27.6115354
78.853044,27.6111701
78.8536128,27.6112594
78.854447,27.6108629
78.8531724,27.611889
78.8514156,27.6136759
78.8527824,27.6136472
78.8515824,27.6122771
78.8522194,27.6129028
78.8533795,27.6131737
78.8531127,27.6126861
78.8728046,27.6270967
78.8757528,27.6178519
78.872692,27.6151453
78.8751973,27.6166786
78.8747939,27.6171409
78.8757825,27.6178177
78.8751892,27.6280574
78.8743333,27.6276282
78.8737942,27.6272807
78.8741758,27.6275404
78.8744536,27.6272174
78.8753591,27.6277678
78.875258,27.6279297
78.8808055,27.6285459
78.8780159,27.6267597
78.8785203,27.6266955
78.8851158,27.6507942
78.8859673,27.6500302
78.8865566,27.6501099
78.8866026,27.6498371
78.87616,27.6264017
78.8774391,27.62675
78.8781724,27.6257555
78.8785119,27.6259838
78.8783953,27.6249726
78.8777786,27.6244532
78.8787846,27.6259421
78.8790676,27.6254823
78.8796523,27.6247159
78.8788718,27.6251246
78.8792231,27.6247741
78.8784894,27.6257181
78.8781945,27.6265683
78.8765697,27.6397043
78.8762206,27.6426815
78.8760673,27.6449288
78.8897037,27.6487311
78.8878998,27.6499453
78.8880927,27.6500962
78.8301562,27.6243917
78.833289,27.6174522
78.8347789,27.6139758
78.8463397,27.6192677
78.8430569,27.6174572
78.8605734,27.6160195
78.8697868,27.6115802
78.5169938,27.8096633
78.5167504,27.809193
78.5172272,27.8102163
78.5211265,27.8168977
78.5185844,27.8186069
78.4781621,27.8028423
78.4798774,27.8029538
78.4774648,27.8021721
78.4791754,27.8015723
78.4796721,27.801414
78.4851332,27.7987614
78.4852873,27.797584
78.4854734,27.7972303
78.4958071,27.7911604
78.4978804,27.7925117
78.4972259,27.7929803
78.5045202,27.7895101
78.5053644,27.7892312
78.5035667,27.7842718
78.5056903,27.7939371
78.5033964,27.7899514
78.5004701,27.7872262
78.5011151,27.7957042
78.5056628,27.7940053
78.5057339,27.7940255
78.5053195,27.7961444
78.5052739,27.796365
78.5035653,27.7842339
78.5010025,27.7821421
78.5120237,27.7948328
78.5074847,27.795273
78.5058197,27.7940445
78.5064004,27.7974671
78.5334661,27.7819152
78.5134976,27.7795602
78.528556,27.7908543
78.5285843,27.7908409
78.5295821,27.7894988
78.5287537,27.7846623
78.5266286,27.7896785
78.4903333,27.7875103
78.4865159,27.7872926
78.4852445,27.7860563
78.4851587,27.7896868
78.5009944,27.7977673
78.5006404,27.7976498
78.5004033,27.7973619
78.5009026,27.796979
78.5006873,27.7971872
78.4999893,27.7975787
78.5008214,27.7982306
78.5013787,27.7981629
78.5019547,27.7984554
78.5019694,27.7987496
78.5019077,27.7990153
78.5032438,27.7993567
78.4966627,27.7923717
78.5063357,27.7988902
78.5063998,27.7989477
78.5058821,27.7984655
78.5068564,27.7979429
78.5065225,27.797479
78.507299,27.7978563
78.5073325,27.7978337
78.5019279,27.7812047
78.5005251,27.7805498
78.5005546,27.78169
78.5002045,27.7813424
78.4906335,27.7875164
78.4909536,27.7871858
78.4916805,27.7872962
78.4917314,27.7875145
78.4912466,27.7881545
78.49148,27.7878846
78.491425,27.7878306
78.4925918,27.7872635
78.4919997,27.7866205
78.4917522,27.7869396
78.4909516,27.7876319
78.5004868,27.7816289
78.4916349,27.788027
78.5438535,27.8110606
78.5434756,27.8028693
78.5448271,27.8016982
78.5445194,27.8011142
78.5447609,27.8005088
78.5449636,27.8001078
78.5452488,27.7995555
78.5456628,27.7988314
78.5495043,27.7904544
78.5503579,27.7889171
78.5248964,27.8075738
78.5268791,27.806203
78.5151116,27.8067961
78.5158525,27.8093578
78.5164849,27.808945
78.5161657,27.8091757
78.6341993,27.7694135
78.6350158,27.7689274
78.6347071,27.768201
78.6344223,27.7689674
78.6341085,27.7694498
78.6345899,27.7691852
78.6353269,27.768431
78.6358631,27.7694709
78.635594,27.7685301
78.6367673,27.7689535
78.6334923,27.7677502
78.5338944,27.7650941
78.5302877,27.7607135
78.5345911,27.7643655
79.0985216,27.67552
79.0987768,27.6747913
78.7414236,27.7109068
78.6311983,27.7657255
78.6304142,27.7666168
78.6264239,27.7790334
78.6253095,27.7785125
78.6258486,27.7781939
78.6311392,27.7743191
78.6310913,27.7730317
78.6281747,27.7746621
78.6310641,27.7730601
78.6279273,27.7705932
78.6268531,27.7714974
78.6251017,27.7705222
78.6298223,27.7673192
78.6284168,27.7685308
78.6221176,27.7735217
78.6462347,27.7707332
78.6419378,27.7741922
78.6444755,27.7721756
78.6423536,27.7762236
78.6457592,27.783419
78.6439937,27.7845329
78.6446173,27.7842232
78.6438476,27.783166
78.6450559,27.7836584
78.6460134,27.782778
78.6455494,27.7832562
78.6537355,27.7893843
78.6513101,27.7878799
78.6524557,27.797026
78.6532603,27.7909367
78.6537588,27.7904102
78.6546529,27.7892243
78.6555511,27.7875636
78.6363996,27.7558154
78.6381727,27.7561959
78.6380151,27.7563656
78.6402279,27.754532
78.6382578,27.7518878
78.6323677,27.7487889
78.641219,27.7541273
78.6408985,27.7538496
78.642375,27.7549011
78.6401099,27.7592139
78.6447823,27.7561936
78.671388,27.7539335
78.672798,27.7528373
78.6577535,27.7576818
78.6744046,27.7391914
78.6739621,27.7402888
78.6506501,27.7747732
78.6639588,27.9538615
78.6707904,27.9444847
78.6720551,27.9439278
78.6817431,27.9340017
78.6793158,27.9360111
78.6782026,27.9371829
78.6371917,27.9835845
78.6514275,27.9654477
78.6563158,27.9623597
78.669,27.9487461
78.669291,27.9484393
78.6738983,27.9415559
78.6754104,27.933568
78.6702982,27.9287645
78.6675636,27.925987
78.6665203,27.9234832
78.6598308,27.9144487
78.6600672,27.8886458
78.6586245,27.8876718
78.6958736,27.9465693
78.691391,27.9444776
78.6855773,27.9406034
78.6823963,27.9382813
78.6799273,27.9364602
78.735221,27.8930327
78.7286362,27.8988379
78.7257595,27.9009144
78.7253036,27.9012972
78.7203529,27.9046661
78.7201993,27.9048018
78.7145164,27.9093356
78.7112528,27.9115879
78.7105273,27.9120619
78.697418,27.9212815
78.7215485,27.9183712
78.7194362,27.9207128
78.7153834,27.9255119
78.7124625,27.9287823
78.7094034,27.9314104
78.7092438,27.9319862
78.7091888,27.9321355
78.7081092,27.9335337
78.700284,27.9420512
78.6959307,27.9465225
78.6754225,27.959955
78.6635007,27.9542547
78.661013,27.9520946
78.6511995,27.951767
78.6494936,27.951754
78.6388177,27.9518097
78.6351331,27.9535132
78.6348863,27.9535689
78.6285804,27.9548399
78.6124095,27.9459622
78.6124546,27.947347
78.670208,27.9653491
78.6659027,27.9555383
78.6781919,27.9475318
78.6767945,27.9458566
78.6768629,27.9403807
78.6780269,27.9389933
78.6815326,27.9392789
78.6803967,27.9406449
78.6784722,27.9429066
78.679364,27.9476562
78.6793305,27.9477474
78.6789402,27.9482367
78.6810611,27.9614169
78.6798555,27.9499503
78.6769339,27.9490612
78.6750913,27.9478351
78.6626914,27.9443781
78.6705409,27.9498313
78.6723313,27.9511
78.6673343,27.9534006
78.6702029,27.9536435
78.6750564,27.9537477
78.6809666,27.9579744
78.6781168,27.9559168
78.6753791,27.9599421
78.6930297,27.9501029
78.6968617,27.9461319
78.6964944,27.9458914
78.6977991,27.9466118
78.6963317,27.9479595
78.7072697,27.9578145
78.702482,27.9521633
78.6980751,27.9539811
78.6885238,27.9567448
78.6926507,27.960189
78.6916143,27.9583191
78.6942463,27.9589819
78.6968145,27.9547511
78.6830736,27.9595844
78.6985177,27.9716461
78.6900687,27.9619072
78.6891286,27.9597465
78.68764,27.9566062
78.6873124,27.9561389
78.6820341,27.9498928
78.6535813,27.9475685
78.6565304,27.9409328
78.6537543,27.9473671
78.6563252,27.948848
78.6664841,27.9424706
78.6729821,27.9428511
78.6738782,27.9435825
78.675102,27.9422799
78.6764324,27.943159
78.6775039,27.9439431
78.6835349,27.942922
78.6875337,27.9419699
78.683337,27.9427176
78.6853011,27.9441245
78.6737209,27.9346177
78.6626632,27.9373642
78.6696186,27.9281037
78.6665298,27.9234031
78.6630294,27.9303404
78.6626874,27.9300892
78.6543229,27.9277158
78.6759751,27.9355202
78.6670956,27.9322184
78.6641908,27.93119
78.6722669,27.9391876
78.6774515,27.9378555
78.6784641,27.9377279
78.6784749,27.9381248
78.6783019,27.9378962
78.6777844,27.9375482
78.678153,27.9376533
78.6781343,27.9372396
78.6785441,27.9369828
78.6793922,27.9376237
78.6791334,27.9372505
78.6502594,27.9775183
78.6520404,27.9714897
78.6477281,27.9708531
78.7147544,27.9421448
78.7134469,27.9436542
78.7176003,27.9457464
78.7224698,27.9436423
78.724468,27.9459692
78.638577,27.9817545
78.639748,27.9859369
78.6398645,27.9870924
78.6398175,27.9845331
78.6467387,27.9849303
78.6445597,27.9831712
78.6488404,27.9764478
78.6456648,27.9736999
78.6582255,27.9994412
78.6402386,27.9857968
78.6382619,27.9862042
78.6376543,27.9862255
78.6331281,27.9866092
78.6184457,27.9874879
78.7218717,27.942736
78.7290062,27.9370523
78.7216061,27.9423723
78.7240771,27.9376669
78.7265407,27.9377431
78.723312,27.9390632
78.7237103,27.9379785
78.7234569,27.9389838
78.7243342,27.939194
78.7251668,27.9386782
78.725897,27.9381991
78.7253733,27.9384376
78.7254957,27.9385444
78.7240885,27.9391367
78.7326461,27.9404494
78.7352908,27.9382256
78.7296675,27.9375407
78.7336929,27.9349766
78.735512,27.9337659
78.7251181,27.9467647
78.7283264,27.9445273
78.7331128,27.9409968
78.7248001,27.9463592
78.7261806,27.9449479
78.7258266,27.9451624
78.7236658,27.9450245
78.6469022,27.9719694
78.6356172,27.9650071
78.6355756,27.9647275
78.6304928,27.9612498
78.6301965,27.9613718
78.6288688,27.9604833
78.625347,27.9584222
78.6227533,27.9566643
78.6412659,27.9713168
78.6368389,27.9695425
78.6354469,27.9689005
78.6352886,27.9688436
78.6092159,27.9569947
78.6121589,27.949523
78.6203621,27.9597465
78.61643,27.9647252
78.615844,27.9648768
78.6075852,27.962902
78.6109728,27.9525561
78.6341808,27.9684112
78.6264564,27.9635423
78.6254603,27.9584949
78.6234781,27.9616778
78.6075499,27.9636495
78.6175109,27.9705173
78.6244337,27.9762629
78.6246966,27.9762795
78.6255635,27.9758123
78.6190478,27.9692203
78.6207524,27.9705765
78.626495,27.9766608
78.6436329,27.9763037
78.6360678,27.9716212
78.6335459,27.9816363
78.6271951,27.9810181
78.6248696,27.9812846
78.6263971,27.9816541
78.6272594,27.9844905
78.626381,27.9815226
78.6252384,27.9776853
78.6195508,27.9803063
78.612231,27.9784196
78.6117885,27.9787903
78.6053972,27.9754589
78.6130612,27.9805627
78.6234587,27.9769907
78.6249896,27.9766348
78.6258191,27.9771678
78.6262871,27.9767888
78.6343378,27.9703834
78.6346543,27.9698871
78.6349145,27.9692108
78.5780838,27.9416448
78.586635,27.9350488
78.5864999,27.9338849
78.5861693,27.9347967
78.5761546,27.9216009
78.5768111,27.9206405
78.572071,27.915312
78.5715714,27.9147378
78.5811134,27.9434445
78.5820099,27.9426554
78.5813611,27.942186
78.5809401,27.9419538
78.5796415,27.9424576
78.5803235,27.9428651
78.5809534,27.9419348
78.58064,27.9430725
78.5793974,27.9397107
78.5815439,27.9412148
78.5818335,27.9414648
78.5828099,27.9420086
78.5830629,27.9419812
78.589357,27.9360743
78.6147051,27.9474143
78.6161712,27.9471834
78.6177966,27.9454289
78.6324348,27.9501985
78.6202481,27.9428272
78.6138605,27.9363464
78.6125259,27.936309
78.6379051,27.9550402
78.6389436,27.954281
78.6378779,27.9531794
78.6366398,27.9526232
78.6465519,27.959096
78.6461985,27.965193
78.6512424,27.9700376
78.6519237,27.9708146
78.652037,27.970265
78.651123,27.9697367
78.6498015,27.9683294
78.6495117,27.9769435
78.6776917,27.9943505
78.6576891,27.9731207
78.6582021,27.9633282
78.6290831,27.9548778
78.6307588,27.9517596
78.6306553,27.9517313
78.6314423,27.9497506
78.6386175,27.9817144
78.6366612,27.9772661
78.6394218,27.9736986
78.6412103,27.9712725
78.6427832,27.9694088
78.6366016,27.9672233
78.636969,27.9685167
78.6366056,27.968448
78.6356629,27.9682134
78.6365132,27.9692886
78.6370743,27.9701527
78.6373541,27.9697222
78.6363937,27.9703064
78.6366438,27.970552
78.636568,27.9704498
78.6364953,27.9711602
78.6369232,27.9707169
78.636427,27.9699927
78.6350875,27.970567
78.6352444,27.9708312
78.6356393,27.9716526
78.6358331,27.9714186
78.6357057,27.970798
78.6354442,27.9717337
78.6372896,27.9702851
78.6375806,27.9698093
78.6319104,27.9595144
78.6303359,27.9587183
