x_coord,y_coord,degree,street_count,betweenness,closeness,pagerank,eccentricity,traffic_light
76.729913,30.709511,6,3,0.0008220881365662475,0.01631111204597729,0.00012434688385542914,0,0.0
76.7307529,30.7095471,2,1,0.0,0.016310890801258172,4.5794415213473523e-05,0,0.0
76.7297643,30.7096875,4,3,0.0004933021362196889,0.016048774652857898,8.184127110488547e-05,0,0.0
76.7296593,30.7098105,6,3,0.0003289091360464096,0.01579470072647458,0.0001406330457664367,0,0.0
76.730459,30.7098608,2,1,0.0,0.016048646141002786,4.565737827016404e-05,0,0.0
76.7302126,30.71016,2,1,0.0,0.015548465681130158,4.8635986282001895e-05,0,0.0
76.7294834,30.7102632,2,1,0.0,0.015548465681130158,4.8635986282001895e-05,0,0.0
76.7512762,30.6851918,2,4,0.0,0.01616647114725559,4.00559999001108e-05,0,1.0
76.7566433,30.6856151,6,3,0.0007198225408637447,0.016794208683751675,8.53786867197932e-05,0,0.0
76.7546241,30.6857637,6,3,0.0004851671702101236,0.016517436330384685,8.686057009069108e-05,0,0.0
76.7614795,30.6861031,2,4,0.0,0.01737011880493319,2.9062697824527083e-05,0,1.0
76.7558901,30.6865526,6,3,9.229248732905145e-06,0.01651732289097272,8.563517440583032e-05,0,0.0
76.7537945,30.6867744,6,3,0.0006659837598581756,0.016432837095423133,9.753030770292314e-05,0,0.0
76.758671,30.6868899,6,3,0.005216928910997533,0.01768231776613634,8.815289093147965e-05,0,0.0
76.7601086,30.6877954,6,4,0.007660212770911578,0.01832718631711202,0.00011704411704948129,0,1.0
76.7579411,30.6878281,6,3,0.002536562103955607,0.01737554014332651,9.633218274752978e-05,0,0.0
76.7651018,30.6883634,4,3,0.005393852465723842,0.018159988019771173,8.5998298887885e-05,0,0.0
76.7615304,30.6886966,6,3,0.007094767450815534,0.018566607017726503,9.01899612326742e-05,0,0.0
76.7665234,30.6892692,4,4,0.016436127418743337,0.02117749525731913,6.551441950863617e-05,0,1.0
76.766638,30.6891533,3,3,0.013966215081284818,0.02161367100193574,7.530842459619694e-05,0,0.0
76.758386,30.6896065,2,1,0.0,0.018211748522234793,4.280613854259912e-05,0,0.0
76.7641033,30.6895918,6,3,0.008658071685597457,0.018839569641638784,9.158475085510172e-05,0,0.0
76.7614812,30.6898244,6,3,0.00023135407189916758,0.018293144597655724,8.907696020255707e-05,0,0.0
76.7580119,30.6900477,6,3,0.0005197167881649121,0.018550481718065608,0.00010835674556569165,0,0.0
76.7565349,30.6903089,3,3,0.0015115750107322112,0.01901699112651222,6.298895913013729e-05,0,0.0
76.7610356,30.6903916,6,3,0.0005582749523477622,0.018629455647497673,8.995687058143277e-05,0,0.0
76.7521341,30.6903934,6,3,0.0005259197251931926,0.017447263327638983,8.281574005675892e-05,0,0.0
76.7525327,30.6906396,6,3,0.0006516792424819369,0.017755605069563026,8.042829309812418e-05,0,0.0
76.7574191,30.6907442,6,3,0.0007454571590850603,0.018739134604403823,0.0001142947792749132,0,0.0
76.7507956,30.6907463,6,3,0.0011458052912728563,0.01744820000782367,8.425053029909671e-05,0,0.0
76.7630833,30.6908313,6,3,0.008614356684210806,0.019188748961967428,8.932365113638217e-05,0,0.0
76.7575398,30.6908181,6,3,0.0002812986214739232,0.018545989958238255,0.00010059322017303241,0,0.0
76.7530923,30.6909855,6,3,0.0007943300449291137,0.017844159797879455,7.390942401570184e-05,0,0.0
76.7530113,30.6910781,6,3,0.00019705716376023876,0.01816698402675849,8.46501105165019e-05,0,0.0
76.7546748,30.6911986,2,1,0.0,0.018164788620833802,3.956100742102675e-05,0,0.0
76.7514964,30.6911398,6,3,0.0008222838290391833,0.017756548930911636,8.345754879278689e-05,0,0.0
76.7624999,30.6912972,6,3,0.0021332214366754573,0.01918730993056237,8.998262094465834e-05,0,0.0
76.7556417,30.6912882,3,3,0.0025662399295320435,0.01939233515347161,7.0564650378335e-05,0,0.0
76.7554564,30.6913193,3,3,0.002565740545860424,0.0190226467730429,7.287357177751159e-05,0,0.0
76.7556961,30.6913338,3,3,0.000993476695540973,0.019760363336529987,7.518257042949556e-05,0,0.0
76.7626188,30.6913626,6,3,0.010756904764880566,0.019554836174780675,9.113138114956495e-05,0,0.0
76.7554245,30.6913918,3,3,0.0033737379844977185,0.018705990798731233,5.807771471031226e-05,0,0.0
76.7519367,30.6914079,6,3,0.0010985512867306556,0.018076101043508555,8.329739314321929e-05,0,0.0
76.7602032,30.6914039,6,3,0.0005377358500731766,0.018434483442802907,9.38218131126562e-05,0,0.0
76.7570732,30.6914401,6,3,0.00019048866139957744,0.018309438718260542,0.0001049812290741322,0,0.0
76.7554379,30.6914508,3,3,0.0033732386008261017,0.01836177552380978,6.187851581197638e-05,0,0.0
76.7601576,30.691457,6,3,0.0005128683325794772,0.018624954412945798,9.235051753316951e-05,0,0.0
76.7557093,30.6914366,3,3,0.00099397607921259,0.020159582338480586,7.362343967212294e-05,0,0.0
76.7555457,30.6915216,3,3,0.0034521471307999594,0.018624464025226824,6.990275079217527e-05,0,0.0
76.7556452,30.6915057,3,3,0.003451647747128342,0.018283215247695005,7.179015556219881e-05,0,0.0
76.7587119,30.6915238,6,3,0.00020349003751691665,0.018429878198179827,9.496293691297913e-05,0,0.0
76.7524731,30.6917469,6,3,0.0013562504098000975,0.018407449974194523,8.63603328506343e-05,0,0.0
76.7541969,30.691803,6,3,0.00042681904930733853,0.018501761026723847,9.656223192787107e-05,0,0.0
76.7566666,30.6919397,2,1,0.0,0.0179793729424679,4.1601960981102335e-05,0,0.0
76.7582302,30.6921486,6,3,0.00025176731388008145,0.018353732254236556,9.645589918587114e-05,0,0.0
76.7616275,30.6923726,6,3,0.0013037407301271153,0.018833992818847286,9.180304076167053e-05,0,0.0
76.7494492,30.692332,6,3,0.0010648751975580583,0.017579410194361735,8.435873457747099e-05,0,0.0
76.753633,30.6924833,6,3,0.0017265514081448853,0.018850230852058506,8.995509044718086e-05,0,0.0
76.754236,30.6928537,8,4,0.003826560374083301,0.01921118900312166,0.00011595613254541754,0,1.0
76.7605953,30.693615,6,3,0.0005277247645273246,0.01855288584620888,0.0001019786551349694,0,0.0
76.74895,30.6938745,6,3,0.001739410522415133,0.01821083838436163,8.733586180687867e-05,0,0.0
76.7559108,30.6938426,6,3,0.0030862349794293976,0.01890455052624526,8.573903525689277e-05,0,0.0
76.7601624,30.6941436,2,1,0.0,0.018214065647381324,4.068357657926092e-05,0,0.0
76.7599325,30.6941972,4,3,0.006598265867406209,0.018998483398360026,7.191531905997636e-05,0,0.0
76.7518991,30.6956656,8,4,0.009022212070100462,0.02002719692456503,0.0001228625375019265,0,1.0
76.7424946,30.6958217,6,3,0.0031869960630811767,0.01929887444188872,0.0001035136578232024,0,0.0
76.7558333,30.6959815,6,3,0.0009375444110313532,0.019014375023903345,9.349436317138904e-05,0,0.0
76.7531793,30.6964767,6,3,0.0009533854299703324,0.019634338800415343,9.636518895512664e-05,0,0.0
76.7437924,30.6967628,8,4,0.003430006105310158,0.019356749164152018,0.00012549960848212786,0,1.0
76.7573346,30.6968975,6,3,0.0020492881169362183,0.019059551049086857,0.00010032193434875467,0,0.0
76.7549191,30.6970749,6,3,0.0004208741323746276,0.019147470350689824,0.00010415222081734424,0,0.0
76.7575921,30.6970526,6,3,0.0026384949036449322,0.01934192907475013,0.00010737674175925548,0,0.0
76.7541347,30.6970474,6,3,0.0005181114045024386,0.019295994433475416,9.778625438774374e-05,0,0.0
76.7524951,30.6973849,6,3,0.0005282591428593865,0.01945911362094089,0.00010925774864536216,0,0.0
76.7551941,30.6972161,2,1,0.0,0.0187867961714155,4.1159240294794415e-05,0,0.0
76.7536868,30.6976454,6,3,0.000902831300765701,0.01914170977882056,0.00010266989583859908,0,0.0
76.7534299,30.6979591,6,3,0.0007990097056453068,0.019290824962528718,0.00010305546373435083,0,0.0
76.7520058,30.69793,2,1,0.0,0.01908671743773567,4.1730604208629074e-05,0,0.0
76.752915,30.6985758,2,1,0.0,0.018572485539041277,4.595322621808037e-05,0,0.0
76.7557,30.6988868,6,3,0.0010581039626105378,0.0190081834429956,0.0001040883398783534,0,0.0
76.749602,30.6989612,8,4,0.005012246967561795,0.020148874464642093,0.00011483898723406442,0,1.0
76.755911,30.7006048,3,3,0.017273529501486935,0.021730218542002664,6.1305975330692e-05,0,0.0
76.7477751,30.7017672,6,3,0.0007239353848713872,0.020543488774185575,9.349015033444464e-05,0,0.0
76.747452,30.7018528,6,3,0.0008762439784810066,0.02055950511717031,0.00010462063300840823,0,0.0
76.7477947,30.7020976,6,3,0.001059893618157063,0.020941717272376082,9.708859693155151e-05,0,0.0
76.7513725,30.7024315,6,3,0.0021192159843639994,0.021339280604543907,9.947169873920469e-05,0,0.0
76.7455809,30.7033249,3,3,0.013360922767784406,0.02014384535504326,8.918861943808709e-05,0,0.0
76.7404646,30.7033926,2,1,0.0,0.01961051615958352,4.067373349866645e-05,0,0.0
76.7441984,30.7049037,6,3,0.007394669105413207,0.020423810106681938,0.00010045891107733457,0,0.0
76.7427305,30.7067764,2,1,0.0,0.018796810063747636,4.2131206078771175e-05,0,0.0
76.7424313,30.7071641,2,1,0.0,0.018810364890176415,4.373240468255561e-05,0,0.0
76.7433017,30.7071397,6,3,0.00024055718106556594,0.01915787253935416,0.00010603611013606754,0,0.0
76.7423214,30.7073391,2,1,0.0,0.019170914102181365,4.216200543029794e-05,0,0.0
76.7436803,30.7073804,6,3,0.0002297949425794278,0.019169141606676036,9.088766589560614e-05,0,0.0
76.7429773,30.7075151,6,3,0.00038879481642237364,0.01917195330367665,0.00010858330194414188,0,0.0
76.7428371,30.7076793,6,3,0.000664594348985236,0.019546635349466806,0.00010624776065878116,0,0.0
76.7433567,30.7077558,6,3,6.969501187605887e-05,0.01916007034121715,8.69714617432771e-05,0,0.0
76.7419521,30.7076478,8,4,0.009087114795189803,0.020760726122740252,0.00011517102814257114,0,1.0
76.7442651,30.7077523,6,3,0.0005936825562768871,0.019373214845316674,8.636105311246631e-05,0,0.0
76.7432362,30.7079,6,3,0.0002633018613859374,0.019174735250301337,8.507324522821288e-05,0,0.0
76.742361,30.7078908,6,3,0.004748360996660527,0.020340861341475218,8.847403502317713e-05,0,0.0
76.7446702,30.70801,6,3,0.0008832405260719314,0.01975490964063908,8.383011556471818e-05,0,0.0
76.7439433,30.7081349,6,3,0.00013031302239489956,0.01917088353913697,8.50433603309987e-05,0,0.0
76.7425516,30.7080085,6,3,0.0016948938897829475,0.019936717051596296,9.141939620135495e-05,0,0.0
76.7438232,30.7082838,6,3,4.241101235963814e-05,0.01916217704124176,8.466329705306806e-05,0,0.0
76.7420368,30.7082833,6,3,0.002730977664244384,0.01993684926692958,8.879761119120161e-05,0,0.0
76.744363,30.70838,6,3,0.00010889831833633142,0.019374369740751088,8.288334039322303e-05,0,0.0
76.7429351,30.7082457,6,3,0.0007067112407973916,0.01954924106755448,8.688286205696672e-05,0,0.0
76.7452351,30.7083692,6,3,0.0014381256776769254,0.02015113669488974,8.217953185327762e-05,0,0.0
76.7432216,30.7084228,6,3,0.00015372215043542658,0.019176784012808843,8.420474273291141e-05,0,0.0
76.7441938,30.7085837,6,3,0.0001177188545797905,0.019327286978716805,8.30065700834209e-05,0,0.0
76.7318473,30.7085385,5,4,0.005740100625125744,0.018412382317802196,7.914969390170946e-05,0,1.0
76.7425412,30.7085986,6,3,0.001780109493843742,0.019549304630333105,8.770357447832993e-05,0,0.0
76.7435238,30.7086365,6,3,2.9217440951338728e-05,0.01898744401231605,8.377370861904928e-05,0,0.0
76.7449419,30.7087472,6,3,0.0002452521453064412,0.019755039455556796,8.297361856306609e-05,0,0.0
76.7457286,30.708683,8,4,0.0035822574462613557,0.020565060466796833,0.00010904467277475037,0,1.0
76.7428983,30.7088228,8,4,0.00143109605255638,0.01917708983580703,0.00011238578332594808,0,1.0
76.7447712,30.7089453,6,3,0.00018331816976274298,0.019693568836068813,8.26246210513126e-05,0,0.0
76.7439127,30.7089169,6,3,4.740304463615583e-05,0.0191518616855614,8.334831150361434e-05,0,0.0
76.7417913,30.7094665,2,1,0.0,0.018464034276041735,4.201185420324779e-05,0,0.0
76.7407222,30.7090723,6,4,0.018392600351955696,0.020502543092513904,5.735326116802051e-05,0,1.0
76.7440885,30.7090296,6,3,0.0012298383864899104,0.019500293624371175,8.325396544152325e-05,0,0.0
76.7454575,30.7090173,6,3,0.002322453103528516,0.02049768529937813,8.242957365685526e-05,0,0.0
76.7315911,30.7090225,2,1,0.0,0.017760797549090296,3.9223364153857486e-05,0,0.0
76.7434055,30.7091405,6,3,0.0005405114398694729,0.018987833772024502,8.625460898357437e-05,0,0.0
76.7452541,30.7092472,6,3,0.0019932491451667184,0.02008835480027393,8.315067769723846e-05,0,0.0
76.7426009,30.709163,6,3,0.0007839893610947417,0.01881572163735762,9.238456545470982e-05,0,0.0
76.7466837,30.7092904,6,3,0.0021640749171523994,0.020950145242204475,8.490729343960719e-05,0,0.0
76.7451545,30.7093525,6,3,0.0017980612978494386,0.019873225581305224,8.385537022565695e-05,0,0.0
76.7437913,30.709382,8,4,0.0011987054877084654,0.01915225822464591,0.0001134678825031349,0,1.0
76.7431085,30.7094779,6,3,0.0003892870310395029,0.01863349706978557,9.353655195872399e-05,0,0.0
76.7454931,30.70956,6,3,0.0006292809615496704,0.020034203780883227,8.467107587537112e-05,0,0.0
76.7464002,30.7096398,6,3,0.0015575300517236485,0.020880408796259055,8.593987804100777e-05,0,0.0
76.7442781,30.709687,6,3,0.00041392544622562025,0.019125087580304057,9.054174525940821e-05,0,0.0
76.7434481,30.7097889,6,3,0.0005272835722293183,0.018791699002198695,9.183724702883904e-05,0,0.0
76.7458708,30.7097915,6,3,0.0003834854231134603,0.02042214519568086,8.72811519932152e-05,0,0.0
76.7446953,30.7099482,6,3,0.0008208436895078947,0.019631902650967755,9.445709288313198e-05,0,0.0
76.7461327,30.709952,6,3,0.0011907791432284043,0.020845045879545103,8.805865250116758e-05,0,0.0
76.7439042,30.7100828,6,3,0.00028723601059096383,0.01876554105525061,9.487339190488432e-05,0,0.0
76.7450204,30.7101518,8,4,0.0012325002136380628,0.020011699171067508,0.0001166799713578949,0,1.0
76.7323872,30.7102302,6,3,0.00014331993489187582,0.017460309951927485,8.160868230716013e-05,0,0.0
76.7337426,30.7103753,6,3,0.00026272542017611824,0.018078275062829205,8.180294292603224e-05,0,0.0
76.745406,30.7103933,8,4,0.001106973148348464,0.020399037930886335,0.00011776799195577015,0,1.0
76.7440581,30.7106734,6,3,0.00016776965469808187,0.01925320548178601,0.00010575881825025684,0,0.0
76.7456419,30.710541,6,3,0.0013448080395773452,0.020820972261983834,9.793527952804323e-05,0,0.0
76.7328656,30.710527,8,4,0.0014515410674640617,0.017764733268024573,0.00010347184887411713,0,1.0
76.7342374,30.7106699,6,3,0.0010233057133377257,0.018746233347922775,8.187474522436955e-05,0,0.0
76.7319996,30.7106918,8,4,0.002511819034194404,0.01777166437150404,0.00010258641377506325,0,1.0
76.7445851,30.7107505,6,3,0.00038791781158793764,0.01992882036683998,9.633954796453334e-05,0,0.0
76.7311311,30.7108365,6,3,0.003153669903945585,0.017770403768615526,8.021402317084086e-05,0,0.0
76.7333587,30.710833,8,4,0.000329160361729077,0.017567288517714674,0.00010332647531685627,0,1.0
76.7449789,30.7109719,8,4,0.0014132204069809667,0.020716840497875748,0.00013764687789234986,0,1.0
76.7324781,30.7109887,8,4,0.0002999848895907912,0.016988597687578818,0.00010298949845630084,0,1.0
76.7316223,30.7111413,8,4,0.0010683148111979394,0.01716822747694189,0.00010274713175047918,0,1.0
76.7338464,30.7111356,8,4,0.0014949234663272516,0.018532184989107282,0.00010306368757547457,0,1.0
76.7329712,30.7112946,8,4,0.0009139568992108005,0.017498701347050824,0.00010293700111337257,0,1.0
76.7307418,30.7113001,8,4,0.0013299365595726203,0.017164282098739884,0.0001037755346200621,0,1.0
76.7340402,30.7112558,6,3,0.0028145695219889692,0.01888030068045818,8.016580612612752e-05,0,0.0
76.7321008,30.7114382,8,4,0.0002509193917963183,0.01674840952861342,0.00010296219911367377,0,1.0
76.7334589,30.7115973,8,4,0.0020259306785531967,0.018451823175304017,0.00010217917756661796,0,1.0
76.7312331,30.711605,8,4,0.00035182732538901915,0.01674257980963304,0.00010342279739872257,0,1.0
76.7464545,30.7116847,3,3,0.016768490634992486,0.023093508452817536,6.0249601735687196e-05,0,0.0
76.7336519,30.7117171,6,3,0.002791863864993277,0.01879592864789429,7.947967977755372e-05,0,0.0
76.7325939,30.7117441,8,4,0.0012716798347656084,0.017615308089052924,0.00010295170262633332,0,1.0
76.7459046,30.7118462,3,3,0.024631581093393386,0.023002023908520495,7.07083583604583e-05,0,0.0
76.7458107,30.7118491,3,3,0.02463108170972171,0.022483738100520678,7.313601742227911e-05,0,0.0
76.7317116,30.7119018,8,4,0.0006852193720391091,0.01713520116360607,0.00010349441527300241,0,1.0
76.7330816,30.7120468,8,4,0.0025219115227078865,0.01858181277861613,0.00010237970051308499,0,1.0
76.7308338,30.7120807,6,3,0.001486286312922982,0.017244895860240632,8.23573771396399e-05,0,0.0
76.7462834,30.7120744,3,3,0.03345018208533032,0.023258597042248082,7.351728859522387e-05,0,0.0
76.733274,30.7121662,6,3,0.00447232281485488,0.018929637477712747,7.990364474531578e-05,0,0.0
76.7322046,30.7122078,8,4,0.0014501079131579884,0.017922723558393326,0.00010350671862032574,0,1.0
76.7454331,30.7121641,3,3,0.025365729765329633,0.022113318769592858,6.227791293658325e-05,0,0.0
76.7463145,30.7122984,3,3,0.03345068146900193,0.02381366283470962,7.128410216992969e-05,0,0.0
76.7313122,30.7123775,6,3,0.003368585062242113,0.017852160083302496,8.239458952478784e-05,0,0.0
76.7454867,30.7124227,3,3,0.02536523038165799,0.021633890863445703,6.537958772438778e-05,0,0.0
76.7326938,30.7125009,8,4,0.0028196319579316125,0.018927164514770913,0.00010400067342824824,0,1.0
76.7460933,30.7125655,3,3,0.02965034101649329,0.021946077963185574,7.638851941222296e-05,0,0.0
76.7459353,30.7126112,3,3,0.029650840400164913,0.022439600264593053,7.490070196956405e-05,0,0.0
76.7328916,30.7126156,6,3,0.007193561617177859,0.019288256734786416,8.19865537591938e-05,0,0.0
76.7318053,30.7126835,6,3,0.004693566277622227,0.018504636614734008,8.265386177269229e-05,0,0.0
76.7452123,30.7130065,3,3,0.005837612527874622,0.02119227473263917,5.379472794241031e-05,0,0.0
76.7322734,30.7129938,6,3,0.006209593986847644,0.019206770422900334,8.485911360710762e-05,0,0.0
76.7449919,30.7132388,3,3,0.005837113144203075,0.020751697772970323,5.842047974151802e-05,0,0.0
76.7329849,30.713444,6,3,0.01808659879513045,0.019578619277252303,9.081903593663477e-05,0,0.0
76.7447975,30.7140967,3,3,0.0002861498754428714,0.021941713150499823,7.111987217818977e-05,0,0.0
76.7430671,30.7155817,4,3,0.006202350482292825,0.020379885105749163,6.944109218939826e-05,0,0.0
76.7416355,30.7179475,3,3,0.0006240529844204229,0.022134403262783518,5.2414414662027036e-05,0,0.0
76.7389761,30.7179934,6,4,0.017945932717752452,0.021109463054752496,0.00016045401640338698,0,1.0
76.74122,30.7180623,3,3,0.012229327390931834,0.021918316953790477,5.9554732577393177e-05,0,0.0
76.7409602,30.7183982,3,3,0.012229826774603452,0.022410368639867565,5.565961091832551e-05,0,0.0
76.7397943,30.7185887,3,3,0.012867715179113011,0.020270125963758427,4.951907827531853e-05,0,0.0
76.7405031,30.7186299,3,3,0.02340924327351621,0.02240226921083494,6.833667238778121e-05,0,0.0
76.7403253,30.7186412,3,3,0.023408743889844617,0.021910369616497567,7.042919001011475e-05,0,0.0
76.7407605,30.7188039,3,3,0.029499244727419407,0.022592129293631562,6.665635541571272e-05,0,0.0
76.7400888,30.7189024,3,3,0.014273517657706349,0.021488877810048636,6.386875997695014e-05,0,0.0
76.740791,30.7189245,3,3,0.02949974411109104,0.02311548248425079,6.426145013340959e-05,0,0.0
76.7401114,30.7190365,3,3,0.014273018274034733,0.021035866657206245,6.65183351763708e-05,0,0.0
76.7405441,30.7192158,3,3,0.025510135601037567,0.021320287838559163,6.94938778504914e-05,0,0.0
76.7404113,30.7192286,3,3,0.02551063498470918,0.021785767463796905,6.747536293263116e-05,0,0.0
76.7399755,30.719385,3,3,0.015961454093535436,0.02062612039216261,6.265509747476353e-05,0,0.0
76.7400951,30.7194466,3,3,0.0210143085346356,0.02076119208403166,6.100564441887498e-05,0,0.0
76.7308877,30.7129291,3,4,8.197417173968648e-05,0.018578970565865594,3.607462952585017e-05,0,1.0
76.7331655,30.726859,2,3,0.0,0.02088956708529898,5.558680375784662e-05,0,0.0
76.7338311,30.7270645,3,3,0.021956788242042755,0.021283872639307835,5.701389962643089e-05,0,0.0
76.7336095,30.727086,3,3,0.021956288858371132,0.020839338253272707,6.160268262873102e-05,0,0.0
76.7340892,30.7272387,3,3,0.015165662494836276,0.02142539753300997,6.474284641913533e-05,0,0.0
76.7334176,30.7273377,3,3,0.026800055865546787,0.0204425590781146,6.237709246122312e-05,0,0.0
76.7341197,30.7273597,3,3,0.01516616187850789,0.021895568601337904,6.181709116442541e-05,0,0.0
